"Id","Sales"
11261,7192
11262,6822
11263,5597
11264,7711
11265,7768
11266,7444
11267,6446
11268,5865
11269,7153
11270,4812
11271,6955
11272,6596
11273,10399
11274,8944
11275,7759
11276,15975
11277,5720
11278,6571
11279,11496
11280,8062
11281,10186
11282,8081
11283,6235
11284,7160
11285,6595
11286,7579
11287,11628
11288,7009
11289,3981
11290,5135
11291,9960
11292,10634
11293,8412
11294,7623
11295,5309
11296,4999
11297,3194
11298,5344
11299,6929
11300,8910
11301,7294
11302,6812
11303,8919
11304,11285
11305,8614
11306,6617
11307,10858
11308,12163
11309,6404
11310,8438
11311,5915
11312,7239
11313,5251
11314,8246
11315,5951
11316,10222
11317,7805
11318,10422
11319,8631
11320,6023
11321,10637
11322,19911
11323,11721
11324,5999
11325,4097
11326,7279
11327,8799
11328,7081
11329,13261
11330,22316
11331,5244
11332,6173
11333,9485
11334,5421
11335,9957
11336,7208
11337,8146
11338,6459
11339,8249
11340,7841
11341,7434
11342,12750
11343,7402
11344,7009
11345,8473
11346,6622
11347,6319
11348,9133
11349,6969
11350,7231
11351,6825
11352,6955
11353,7078
11354,7940
11355,8310
11356,11129
11357,9089
11358,9018
11359,6000
11360,4883
11361,6851
11362,7557
11363,7164
11364,5525
11365,9917
11366,7788
11367,9971
11368,7401
11369,6585
11370,5495
11371,4607
11372,11300
11373,7467
11374,8886
11375,15385
11376,8757
11377,6802
11378,6958
11379,4461
11380,7806
11381,4459
11382,6305
11383,11144
11384,6196
11385,14927
11386,15340
11387,6686
11388,8036
11389,6343
11390,7221
11391,6026
11392,13481
11393,8107
11394,9906
11395,5229
11396,7577
11397,6316
11398,9871
11399,8635
11400,7171
11401,7511
11402,7295
11403,9707
11404,9515
11405,7603
11406,10824
11407,7835
11408,10005
11409,6573
11410,6460
11411,6020
11412,12496
11413,8128
11414,8984
11415,7735
11416,10291
11417,5823
11418,9261
11419,6773
11420,4473
11421,15793
11422,18888
11423,9381
11424,8256
11425,10699
11426,10910
11427,11612
11428,6152
11429,6670
11430,6656
11431,10629
11432,3953
11433,6181
11434,7030
11435,6779
11436,8045
11437,5505
11438,5020
11439,9150
11440,5567
11441,5891
11442,7154
11443,7000
11444,11875
11445,12916
11446,7892
11447,7708
11448,7554
11449,12025
11450,7680
11451,5818
11452,6113
11453,10045
11454,4907
11455,7946
11456,3184
11457,5241
11458,8722
11459,8142
11460,6883
11461,12051
11462,11101
11463,12359
11464,5814
11465,13085
11466,3112
11467,6588
11468,7785
11469,6039
11470,9519
11471,5388
11472,5330
11473,8478
11474,12067
11475,10336
11476,6591
11477,5704
11478,11324
11479,9469
11480,5855
11481,6985
11482,8656
11483,10144
11484,5767
11485,5929
11486,9788
11487,8167
11488,13524
11489,8653
11490,14231
11491,8960
11492,5717
11493,3901
11494,6785
11495,8014
11496,6822
11497,9423
11498,6493
11499,4737
11500,8926
11501,4054
11502,8582
11503,8249
11504,9469
11505,9948
11506,7087
11507,10464
11508,7075
11509,6688
11510,6683
11511,5830
11512,11866
11513,7028
11514,5758
11515,8188
11516,9587
11517,8165
11518,6977
11519,8991
11520,6134
11521,7586
11522,7057
11523,10430
11524,6292
11525,7286
11526,8034
11527,5984
11528,4414
11529,6826
11530,11544
11531,7964
11532,11327
11533,12248
11534,9519
11535,7611
11536,5237
11537,11380
11538,12640
11539,9281
11540,8326
11541,9713
11542,7068
11543,3837
11544,13648
11545,9301
11546,7097
11547,6998
11548,3319
11549,12330
11550,7231
11551,5295
11552,5327
11553,6620
11554,6927
11555,8620
11556,8999
11557,5598
11558,6130
11559,4540
11560,3660
11985,5061
11986,7891
11987,10900
11988,7751
11989,7804
11990,6326
11991,8514
11992,8477
11993,6119
11994,5478
11995,7871
11996,9747
11997,7548
11998,9688
11999,6891
12000,5604
12001,6453
12002,10427
12003,11942
12004,9847
12005,7687
12006,4707
12007,6328
12008,5299
12009,8823
12010,11026
12011,11937
12012,6258
12013,5454
12014,4890
12015,7182
12016,10686
12017,6795
12018,6283
12019,6785
12020,7970
12021,3578
12022,8508
12023,5208
12024,8670
12025,8354
12026,6101
12027,8810
12028,8109
12029,5965
12030,6754
12031,8461
12032,11893
12033,7479
12034,9885
12035,7748
12036,10654
12037,7370
12038,10014
12039,5342
12040,5155
12041,6748
12042,6569
12043,10842
12044,8647
12045,6686
12046,8954
12047,7918
12048,9570
12049,3727
12050,13812
12051,4789
12052,6669
12053,8970
12054,6037
12055,6909
12056,6388
12057,7726
12058,5866
12059,6419
12060,9050
12061,8584
12062,7587
12063,5996
12064,7902
12065,13665
12066,6881
12067,4756
12068,8143
12069,6493
12070,7331
12071,8646
12072,4167
12073,8830
12074,6305
12075,8002
12076,10245
12077,4368
12078,5967
12079,6332
12080,9268
12081,10780
12082,5639
12083,5260
12084,8591
12085,6977
12086,7007
12087,9301
12088,7371
12089,8880
12090,6455
12091,4844
12092,7407
12093,9452
12094,9457
12095,8955
12096,8438
12097,6634
12098,10070
12099,6129
12100,7460
12101,10270
12102,7715
12103,9975
12104,9607
12105,8692
12106,6813
12107,7391
12108,9240
12109,7838
12110,4399
12111,6077
12112,9420
12113,6544
12114,4407
12115,8413
12116,7304
12117,6838
12118,6515
12119,5702
12120,8000
12121,7898
12122,7722
12123,6209
12124,6259
12125,7063
12126,4555
12127,6456
12128,6354
12129,10147
12130,8868
12131,7451
12132,14153
12133,6100
12134,6288
12135,11023
12136,7518
12137,9783
12138,8065
12139,5900
12140,6957
12141,6384
12142,8133
12143,12114
12144,7984
12145,3736
12146,5172
12147,9445
12148,9408
12149,7662
12150,7474
12151,5372
12152,5497
12153,3265
12154,5526
12155,6695
12156,8587
12157,7435
12158,6901
12159,8508
12160,10849
12161,8494
12162,5898
12163,10968
12164,11483
12165,6473
12166,8737
12167,5617
12168,6702
12169,4883
12170,8721
12171,5439
12172,10261
12173,7764
12174,10166
12175,8773
12176,5965
12177,10165
12178,20159
12179,11468
12180,6210
12181,3577
12182,6789
12183,8847
12184,6845
12185,13034
12186,20114
12187,4702
12188,6541
12189,10561
12190,5371
12191,10093
12192,7499
12193,8137
12194,5823
12195,7394
12196,7293
12197,7722
12198,11562
12199,7076
12200,6611
12201,8277
12202,6118
12203,5710
12204,8675
12205,6876
12206,6813
12207,6660
12208,7456
12209,7062
12210,8244
12211,8364
12212,10181
12213,8823
12214,8745
12215,5960
12216,4310
12217,7079
12218,7803
12219,6978
12220,5591
12221,9950
12222,8058
12223,9248
12224,7635
12225,6435
12226,5759
12227,4607
12228,10926
12229,6269
12230,8287
12231,16060
12232,8453
12233,8424
12234,6426
12235,4427
12236,7596
12237,4209
12238,6702
12239,11428
12240,5953
12241,16211
12242,15768
12243,6118
12244,7808
12245,6447
12246,7191
12247,5978
12248,12896
12249,7789
12250,10571
12251,5339
12252,7596
12253,5890
12254,9678
12255,7977
12256,6831
12257,7096
12258,6892
12259,8778
12260,10101
12261,7136
12262,10479
12263,7576
12264,10269
12265,6589
12266,6244
12267,5756
12268,12060
12269,7474
12270,8548
12271,7675
12272,9715
12273,5423
12274,9313
12275,7107
12276,4564
12277,15280
12278,18827
12279,8362
12280,7699
12281,10758
12282,10973
12283,12111
12284,5882
12285,6862
12286,6324
12287,9713
12288,3812
12289,6078
12290,6325
12291,6667
12292,8051
12293,6124
12294,5093
12295,8383
12296,5222
12297,5534
12298,7086
12299,6610
12300,11088
12301,11272
12302,8277
12303,7315
12304,7246
12305,12691
12306,7998
12307,5244
12308,5832
12309,8959
12310,4808
12311,7691
12312,3300
12313,5416
12314,8594
12315,7826
12316,6153
12317,11410
12318,11065
12319,13039
12320,5848
12321,11745
12322,3165
12323,6440
12324,7148
12325,5572
12326,8510
12327,5376
12328,5303
12329,8062
12330,12567
12331,11663
12332,6375
12333,5712
12334,11246
12335,8801
12336,6177
12337,6293
12338,7798
12339,11126
12340,5344
12341,6359
12342,9076
12343,7518
12344,14105
12345,7792
12346,13716
12347,8507
12348,5669
12349,4142
12350,6611
12351,7511
12352,6603
12353,8075
12354,5814
12355,4991
12356,8445
12357,3805
12358,8274
12359,7797
12360,9416
12361,9310
12362,6863
12363,10245
12364,6889
12365,6412
12366,6819
12367,5866
12368,11925
12369,7207
12370,5937
12371,8207
12372,9013
12373,7954
12374,6976
12375,8771
12376,6046
12377,6661
12378,6958
12379,9174
12380,6732
12381,7751
12382,6963
12383,5438
12384,4359
12385,6480
12386,10672
12387,9131
12388,10639
12389,11951
12390,9127
12391,7482
12392,5395
12393,11429
12394,12453
12395,8383
12396,8819
12397,9064
12398,7130
12399,4164
12400,12446
12401,9217
12402,7161
12403,7040
12404,3456
12405,12767
12406,7108
12407,5320
12408,5202
12409,5935
12410,7183
12411,9054
12412,8086
12413,5809
12414,5798
12415,4586
12416,3671
12841,5050
12842,8352
12843,11125
12844,7167
12845,7664
12846,6533
12847,8970
12848,8769
12849,6455
12850,5598
12851,7776
12852,9961
12853,7728
12854,10036
12855,6680
12856,5655
12857,6363
12858,10819
12859,12318
12860,10095
12861,7934
12862,4364
12863,6257
12864,5468
12865,8862
12866,10951
12867,11922
12868,6541
12869,5872
12870,4680
12871,7008
12872,11173
12873,6952
12874,5888
12875,6731
12876,8309
12877,3676
12878,8679
12879,5186
12880,8322
12881,8033
12882,6303
12883,8477
12884,8094
12885,6247
12886,7108
12887,8237
12888,11204
12889,7190
12890,10380
12891,7991
12892,10638
12893,7867
12894,10269
12895,5564
12896,5023
12897,6971
12898,6369
12899,10809
12900,8423
12901,6874
12902,8416
12903,8064
12904,9368
12905,3829
12906,14628
12907,4875
12908,6983
12909,9189
12910,6125
12911,6999
12912,6477
12913,7748
12914,5648
12915,6525
12916,8868
12917,8589
12918,7907
12919,6239
12920,8107
12921,13377
12922,6992
12923,4950
12924,7808
12925,6919
12926,7240
12927,8649
12928,4319
12929,8832
12930,6663
12931,8016
12932,11414
12933,4630
12934,5761
12935,6533
12936,9228
12937,10783
12938,5771
12939,5140
12940,8369
12941,6772
12942,7196
12943,9508
12944,7654
12945,9068
12946,6518
12947,5037
12948,7445
12949,9037
12950,9679
12951,8940
12952,8704
12953,6818
12954,10093
12955,6903
12956,8054
12957,9989
12958,7657
12959,10333
12960,9608
12961,8712
12962,6489
12963,7454
12964,8962
12965,8206
12966,4624
12967,6026
12968,9996
12969,6536
12970,4510
12971,8589
12972,7367
12973,6767
12974,6490
12975,6035
12976,8086
12977,7796
12978,7997
12979,6010
12980,6708
12981,7275
12982,4531
12983,6434
12984,6491
12985,10230
12986,9129
12987,7432
12988,13871
12989,7143
12990,6263
12991,11290
12992,8024
12993,9557
12994,8150
12995,5299
12996,6869
12997,6499
12998,7952
12999,12888
13000,6726
13001,3753
13002,5667
13003,9785
13004,9578
13005,7790
13006,7538
13007,5328
13008,5650
13009,3438
13010,5715
13011,6574
13012,8619
13013,7672
13014,7126
13015,8396
13016,10529
13017,8503
13018,5964
13019,11198
13020,12342
13021,6465
13022,9033
13023,5341
13024,6793
13025,4638
13026,9007
13027,5687
13028,10397
13029,7807
13030,9939
13031,8917
13032,5717
13033,10450
13034,20343
13035,11816
13036,6604
13037,3597
13038,6859
13039,8855
13040,6829
13041,12587
13042,19814
13043,4684
13044,6421
13045,8739
13046,6366
13047,10606
13048,7546
13049,8341
13050,5449
13051,7823
13052,7577
13053,7958
13054,11843
13055,6824
13056,6328
13057,8288
13058,6593
13059,5932
13060,8634
13061,6676
13062,6796
13063,7215
13064,7421
13065,7530
13066,8477
13067,8675
13068,9997
13069,9108
13070,8327
13071,5869
13072,4336
13073,7266
13074,8380
13075,6958
13076,5747
13077,10179
13078,8073
13079,9997
13080,7894
13081,6313
13082,5754
13083,4544
13084,10714
13085,6269
13086,8372
13087,16028
13088,8330
13089,7053
13090,5957
13091,4744
13092,7149
13093,4157
13094,6957
13095,11494
13096,5891
13097,17813
13098,16208
13099,5959
13100,7943
13101,6558
13102,7260
13103,6007
13104,12618
13105,7642
13106,10541
13107,5532
13108,7812
13109,5601
13110,9685
13111,7581
13112,6741
13113,6834
13114,6766
13115,8891
13116,9945
13117,7055
13118,10797
13119,7272
13120,10474
13121,6619
13122,6491
13123,5760
13124,12586
13125,7174
13126,7989
13127,7851
13128,9820
13129,5334
13130,9280
13131,6855
13132,4876
13133,16409
13134,18287
13135,8666
13136,7928
13137,11027
13138,11164
13139,12619
13140,5841
13141,7257
13142,6218
13143,9485
13144,3879
13145,6373
13146,6480
13147,6702
13148,8450
13149,6199
13150,5233
13151,8172
13152,5033
13153,5673
13154,6890
13155,7404
13156,10805
13157,11250
13158,8556
13159,6910
13160,7165
13161,12515
13162,8311
13163,5548
13164,5818
13165,8920
13166,4832
13167,7794
13168,3375
13169,5885
13170,8741
13171,7766
13172,6086
13173,11074
13174,10322
13175,13701
13176,5569
13177,11220
13178,3427
13179,6707
13180,7017
13181,5432
13182,8596
13183,5631
13184,5428
13185,8458
13186,13077
13187,10039
13188,6373
13189,5567
13190,13771
13191,9152
13192,6192
13193,6178
13194,7823
13195,11183
13196,5619
13197,6813
13198,9351
13199,8150
13200,13923
13201,7573
13202,14038
13203,8424
13204,5657
13205,3995
13206,6858
13207,7240
13208,6443
13209,7506
13210,5857
13211,4856
13212,8233
13213,3993
13214,8289
13215,7864
13216,9503
13217,9366
13218,6611
13219,10355
13220,6981
13221,6509
13222,6310
13223,6440
13224,12086
13225,7616
13226,6107
13227,8994
13228,8770
13229,7911
13230,7323
13231,9388
13232,6292
13233,6403
13234,7087
13235,8924
13236,6585
13237,7339
13238,7056
13239,5443
13240,4573
13241,6034
13242,10301
13243,8084
13244,10769
13245,12046
13246,8818
13247,7730
13248,5492
13249,11596
13250,12550
13251,8476
13252,9141
13253,9051
13254,7264
13255,4326
13256,11948
13257,9596
13258,7340
13259,7185
13260,3655
13261,12986
13262,7040
13263,5432
13264,4925
13265,5894
13266,7445
13267,9866
13268,7690
13269,6025
13270,5761
13271,5172
13272,3597
13697,5185
13698,8963
13699,12939
13700,8350
13701,8222
13702,6871
13703,9107
13704,9133
13705,6504
13706,6176
13707,8115
13708,10684
13709,8309
13710,10678
13711,7334
13712,5939
13713,6568
13714,11115
13715,12559
13716,11025
13717,8437
13718,5101
13719,6338
13720,5929
13721,9225
13722,11573
13723,12081
13724,6935
13725,6399
13726,5045
13727,6945
13728,11339
13729,7477
13730,5800
13731,7031
13732,8544
13733,3866
13734,8661
13735,5267
13736,8292
13737,8033
13738,6665
13739,8682
13740,8567
13741,6170
13742,8119
13743,8107
13744,11216
13745,7182
13746,11022
13747,7636
13748,10916
13749,8190
13750,10931
13751,6387
13752,5917
13753,7363
13754,6408
13755,11028
13756,8774
13757,7486
13758,8828
13759,8241
13760,10131
13761,4021
13762,14905
13763,5126
13764,7384
13765,9485
13766,6394
13767,7315
13768,7455
13769,8213
13770,5776
13771,6559
13772,8733
13773,8740
13774,8523
13775,6540
13776,8477
13777,13320
13778,7462
13779,5200
13780,7953
13781,6935
13782,7456
13783,8679
13784,4761
13785,9168
13786,7013
13787,8411
13788,11754
13789,5365
13790,6098
13791,6676
13792,9785
13793,11131
13794,5927
13795,5387
13796,8524
13797,6819
13798,7380
13799,9832
13800,8039
13801,9399
13802,6923
13803,5262
13804,8014
13805,9029
13806,9886
13807,9105
13808,8740
13809,7052
13810,10282
13811,7483
13812,8598
13813,10398
13814,7733
13815,11031
13816,9219
13817,9308
13818,6709
13819,7778
13820,9490
13821,8938
13822,4832
13823,6264
13824,10573
13825,6686
13826,4751
13827,9555
13828,7523
13829,6816
13830,6742
13831,6662
13832,8943
13833,7945
13834,8747
13835,6150
13836,7238
13837,7578
13838,4837
13839,7946
13840,6750
13841,10341
13842,9495
13843,7627
13844,13977
13845,7146
13846,6089
13847,11612
13848,7940
13849,9640
13850,8275
13851,5144
13852,7123
13853,6737
13854,8696
13855,13841
13856,7922
13857,3763
13858,5594
13859,10100
13860,9927
13861,8015
13862,7831
13863,5400
13864,6361
13865,3760
13866,5966
13867,6787
13868,8633
13869,8093
13870,7402
13871,8434
13872,10689
13873,8658
13874,5922
13875,11609
13876,13158
13877,7132
13878,9307
13879,5479
13880,6984
13881,5013
13882,9476
13883,5947
13884,10595
13885,8051
13886,10245
13887,9251
13888,5877
13889,10969
13890,21043
13891,12351
13892,7468
13893,3680
13894,6881
13895,9571
13896,7032
13897,12803
13898,19943
13899,4630
13900,7253
13901,8712
13902,6399
13903,11580
13904,8444
13905,8934
13906,5477
13907,8136
13908,7824
13909,8436
13910,12223
13911,6714
13912,6319
13913,8574
13914,7136
13915,5938
13916,8894
13917,6792
13918,6994
13919,8097
13920,8398
13921,7795
13922,9272
13923,9242
13924,10381
13925,9455
13926,8905
13927,6015
13928,4346
13929,7493
13930,8887
13931,7120
13932,6261
13933,10574
13934,8478
13935,10772
13936,8172
13937,6775
13938,6198
13939,4859
13940,11482
13941,6246
13942,8545
13943,16972
13944,8426
13945,7679
13946,5848
13947,5142
13948,7779
13949,4222
13950,7424
13951,11846
13952,5910
13953,19713
13954,16932
13955,5939
13956,8246
13957,6699
13958,7743
13959,6299
13960,12720
13961,7902
13962,11804
13963,5973
13964,8086
13965,5454
13966,9736
13967,7947
13968,7140
13969,6881
13970,6861
13971,9125
13972,10580
13973,6916
13974,11158
13975,7160
13976,11174
13977,7137
13978,6507
13979,5998
13980,12659
13981,7281
13982,8088
13983,8064
13984,10349
13985,5231
13986,10044
13987,7513
13988,5127
13989,16757
13990,18431
13991,8770
13992,8290
13993,11592
13994,11899
13995,13308
13996,7000
13997,8044
13998,6495
13999,9797
14000,4302
14001,6984
14002,6589
14003,6893
14004,8974
14005,6459
14006,5850
14007,8544
14008,5114
14009,5697
14010,7218
14011,7388
14012,10953
14013,11513
14014,9008
14015,6879
14016,7268
14017,13131
14018,8945
14019,6160
14020,5854
14021,8793
14022,4854
14023,7748
14024,3619
14025,6255
14026,9542
14027,7755
14028,6090
14029,10969
14030,10523
14031,14385
14032,7097
14033,11269
14034,3659
14035,6950
14036,7130
14037,5562
14038,8670
14039,6293
14040,5618
14041,9052
14042,13711
14043,9906
14044,6471
14045,6239
14046,13003
14047,8412
14048,6793
14049,6366
14050,7975
14051,12755
14052,5419
14053,7367
14054,9463
14055,8825
14056,15001
14057,7267
14058,14552
14059,8447
14060,5793
14061,4440
14062,7376
14063,7366
14064,6693
14065,7320
14066,5928
14067,5276
14068,8345
14069,4227
14070,8568
14071,8124
14072,9861
14073,9897
14074,6727
14075,11062
14076,7125
14077,6443
14078,6491
14079,6267
14080,12410
14081,7947
14082,6357
14083,9231
14084,9025
14085,8314
14086,8064
14087,9806
14088,6439
14089,6502
14090,7343
14091,8674
14092,7399
14093,7820
14094,7388
14095,5493
14096,4849
14097,6039
14098,10382
14099,9966
14100,10942
14101,12807
14102,9187
14103,8265
14104,5691
14105,11727
14106,13213
14107,8677
14108,9992
14109,10841
14110,7458
14111,4953
14112,11961
14113,9727
14114,7825
14115,7541
14116,3951
14117,13638
14118,7003
14119,5845
14120,5115
14121,6076
14122,7762
14123,10919
14124,7666
14125,6252
14126,5833
14127,5085
14128,3731
14553,5389
14554,9695
14555,14511
14556,10165
14557,9790
14558,7505
14559,9628
14560,10515
14561,7402
14562,7126
14563,9014
14564,11527
14565,9681
14566,11414
14567,8750
14568,6533
14569,8139
14570,12946
14571,12730
14572,12398
14573,11383
14574,5284
14575,6924
14576,6626
14577,9947
14578,14336
14579,12427
14580,9166
14581,7989
14582,5030
14583,7918
14584,12296
14585,8328
14586,6865
14587,8627
14588,8928
14589,4257
14590,9790
14591,6538
14592,9277
14593,9155
14594,7683
14595,9492
14596,10512
14597,6811
14598,8798
14599,9497
14600,12705
14601,7656
14602,12131
14603,7833
14604,11614
14605,9710
14606,12645
14607,8290
14608,6807
14609,8121
14610,7129
14611,12617
14612,10839
14613,8553
14614,10406
14615,8940
14616,11904
14617,4321
14618,16238
14619,5452
14620,8061
14621,10200
14622,6819
14623,9271
14624,8844
14625,9865
14626,6519
14627,7381
14628,9127
14629,9370
14630,10330
14631,7082
14632,9438
14633,15253
14634,8111
14635,5758
14636,9184
14637,7375
14638,8327
14639,9148
14640,5498
14641,12141
14642,7645
14643,9618
14644,16064
14645,5332
14646,6775
14647,8177
14648,11438
14649,11503
14650,6168
14651,6177
14652,9293
14653,7737
14654,8601
14655,10571
14656,8970
14657,9917
14658,7605
14659,5777
14660,9678
14661,9989
14662,10104
14663,10912
14664,10735
14665,7598
14666,12308
14667,8457
14668,10331
14669,12550
14670,9162
14671,11932
14672,9189
14673,11479
14674,7436
14675,8039
14676,11254
14677,10719
14678,5147
14679,6842
14680,12475
14681,7099
14682,5232
14683,11863
14684,7969
14685,7015
14686,7148
14687,8602
14688,10219
14689,9024
14690,10526
14691,7332
14692,7868
14693,8618
14694,5409
14695,8621
14696,8479
14697,10706
14698,10018
14699,8161
14700,15471
14701,8482
14702,6417
14703,12642
14704,8700
14705,11808
14706,8414
14707,5699
14708,8110
14709,7363
14710,9993
14711,17036
14712,11135
14713,4075
14714,6129
14715,11612
14716,11968
14717,8842
14718,8868
14719,5646
14720,7198
14721,4222
14722,6212
14723,7619
14724,10013
14725,8591
14726,7741
14727,8962
14728,11729
14729,9341
14730,6696
14731,12118
14732,17133
14733,8680
14734,9550
14735,6418
14736,7857
14737,7123
14738,10619
14739,7956
14740,11133
14741,8563
14742,12483
14743,10059
14744,6488
14745,14162
14746,22206
14747,14889
14748,9324
14749,4146
14750,7799
14751,10712
14752,7888
14753,13217
14754,21081
14755,4739
14756,9821
14757,9821
14758,7278
14759,13978
14760,10413
14761,10955
14762,5798
14763,9194
14764,8498
14765,9572
14766,17052
14767,7379
14768,7059
14769,9323
14770,8079
14771,6618
14772,9826
14773,8162
14774,8476
14775,9774
14776,9407
14777,8489
14778,10173
14779,10708
14780,11799
14781,13767
14782,9145
14783,6419
14784,5102
14785,7666
14786,9519
14787,8881
14788,7014
14789,11176
14790,10050
14791,18015
14792,8477
14793,8158
14794,7527
14795,5796
14796,14036
14797,7080
14798,9400
14799,18466
14800,9377
14801,8430
14802,6851
14803,5815
14804,9244
14805,4545
14806,8175
14807,12212
14808,6523
14809,23738
14810,17621
14811,6613
14812,9078
14813,6814
14814,9031
14815,6691
14816,13117
14817,9177
14818,13405
14819,6628
14820,8469
14821,5864
14822,9945
14823,9490
14824,8560
14825,7687
14826,7140
14827,11171
14828,11687
14829,7279
14830,13905
14831,7809
14832,12336
14833,7286
14834,7248
14835,7797
14836,15902
14837,8416
14838,9340
14839,10005
14840,12372
14841,5682
14842,10183
14843,8284
14844,5895
14845,18052
14846,19152
14847,10779
14848,10247
14849,12471
14850,13916
14851,14107
14852,9100
14853,10486
14854,7668
14855,10832
14856,4615
14857,7969
14858,7689
14859,7518
14860,9823
14861,7452
14862,7651
14863,9566
14864,5631
14865,6491
14866,7555
14867,8879
14868,13842
14869,12283
14870,9835
14871,7897
14872,7916
14873,14840
14874,9769
14875,7549
14876,6617
14877,10037
14878,5142
14879,8947
14880,4044
14881,6713
14882,11459
14883,8755
14884,7116
14885,11786
14886,11399
14887,15598
14888,9463
14889,12128
14890,4139
14891,7658
14892,7624
14893,6507
14894,8999
14895,7849
14896,6261
14897,10876
14898,14715
14899,10954
14900,7044
14901,7299
14902,17327
14903,8831
14904,7380
14905,7495
14906,9355
14907,13978
14908,5963
14909,8306
14910,11637
14911,10745
14912,15564
14913,8393
14914,15276
14915,8970
14916,6179
14917,5044
14918,8177
14919,8390
14920,8217
14921,8340
14922,6603
14923,6741
14924,9378
14925,4963
14926,9025
14927,9666
14928,10208
14929,11705
14930,8111
14931,11598
14932,7565
14933,7138
14934,6778
14935,6844
14936,12952
14937,9001
14938,6756
14939,11048
14940,11105
14941,9579
14942,9328
14943,11297
14944,6852
14945,6866
14946,8013
14947,9349
14948,8443
14949,9154
14950,9500
14951,6726
14952,5354
14953,6531
14954,11341
14955,14954
14956,11740
14957,14878
14958,10726
14959,10129
14960,5930
14961,12045
14962,15123
14963,10762
14964,11390
14965,11858
14966,7769
14967,5844
14968,12246
14969,11003
14970,9377
14971,7978
14972,4725
14973,15203
14974,7555
14975,6413
14976,5537
14977,6687
14978,8063
14979,13852
14980,8538
14981,6533
14982,6614
14983,5943
14984,3874
15409,0
15410,0
15411,0
15412,0
15413,0
15414,0
15415,0
15416,0
15417,0
15418,0
15419,0
15420,0
15421,0
15422,0
15423,0
15424,0
15425,0
15426,0
15427,0
15428,0
15429,0
15430,0
15431,0
15432,0
15433,0
15434,0
15435,0
15436,0
15437,0
15438,0
15439,0
15440,0
15441,0
15442,0
15443,0
15444,0
15445,0
15446,0
15447,0
15448,0
15449,0
15450,0
15451,0
15452,0
15453,0
15454,0
15455,0
15456,0
15457,0
15458,0
15459,0
15460,0
15461,0
15462,0
15463,0
15464,0
15465,0
15466,0
15467,0
15468,0
15469,0
15470,0
15471,0
15472,0
15473,0
15474,0
15475,0
15476,0
15477,0
15478,0
15479,0
15480,0
15481,0
15482,0
15483,0
15484,0
15485,0
15486,0
15487,0
15488,0
15489,0
15490,0
15491,0
15492,0
15493,0
15494,0
15495,0
15496,0
15497,0
15498,0
15499,0
15500,4836
15501,0
15502,0
15503,0
15504,0
15505,0
15506,0
15507,0
15508,0
15509,0
15510,0
15511,0
15512,0
15513,0
15514,0
15515,0
15516,0
15517,0
15518,0
15519,0
15520,0
15521,0
15522,0
15523,0
15524,0
15525,0
15526,0
15527,0
15528,0
15529,0
15530,0
15531,0
15532,0
15533,0
15534,0
15535,0
15536,0
15537,0
15538,0
15539,0
15540,0
15541,0
15542,0
15543,0
15544,0
15545,0
15546,0
15547,0
15548,0
15549,0
15550,0
15551,0
15552,0
15553,0
15554,0
15555,0
15556,0
15557,0
15558,0
15559,0
15560,0
15561,0
15562,0
15563,0
15564,0
15565,0
15566,0
15567,0
15568,2424
15569,0
15570,0
15571,0
15572,0
15573,0
15574,0
15575,0
15576,0
15577,0
15578,0
15579,0
15580,0
15581,0
15582,0
15583,0
15584,0
15585,0
15586,0
15587,0
15588,0
15589,0
15590,0
15591,0
15592,0
15593,0
15594,0
15595,0
15596,0
15597,0
15598,0
15599,0
15600,0
15601,0
15602,0
15603,0
15604,0
15605,0
15606,0
15607,0
15608,0
15609,15985
15610,28224
15611,0
15612,0
15613,0
15614,0
15615,0
15616,0
15617,0
15618,9466
15619,0
15620,0
15621,0
15622,0
15623,0
15624,0
15625,0
15626,0
15627,0
15628,0
15629,0
15630,0
15631,0
15632,0
15633,0
15634,0
15635,0
15636,0
15637,4988
15638,0
15639,0
15640,0
15641,0
15642,0
15643,0
15644,0
15645,0
15646,0
15647,2859
15648,0
15649,0
15650,0
15651,0
15652,0
15653,0
15654,0
15655,0
15656,0
15657,0
15658,0
15659,0
15660,0
15661,0
15662,0
15663,0
15664,0
15665,8330
15666,0
15667,0
15668,0
15669,0
15670,0
15671,0
15672,0
15673,0
15674,0
15675,0
15676,0
15677,0
15678,0
15679,0
15680,0
15681,0
15682,9234
15683,0
15684,0
15685,0
15686,0
15687,0
15688,0
15689,0
15690,0
15691,0
15692,0
15693,0
15694,0
15695,0
15696,0
15697,0
15698,0
15699,0
15700,0
15701,0
15702,0
15703,0
15704,0
15705,0
15706,0
15707,0
15708,0
15709,0
15710,0
15711,0
15712,0
15713,0
15714,0
15715,0
15716,0
15717,0
15718,0
15719,0
15720,0
15721,0
15722,0
15723,0
15724,0
15725,0
15726,0
15727,0
15728,0
15729,0
15730,0
15731,0
15732,0
15733,0
15734,0
15735,0
15736,0
15737,0
15738,0
15739,0
15740,0
15741,0
15742,0
15743,0
15744,1709
15745,0
15746,0
15747,0
15748,0
15749,0
15750,0
15751,0
15752,0
15753,0
15754,0
15755,0
15756,0
15757,0
15758,6070
15759,0
15760,0
15761,0
15762,0
15763,0
15764,0
15765,0
15766,0
15767,0
15768,0
15769,0
15770,0
